id,saleprice
2805,246203.65217510972
1645,173592.79953759612
1711,282903.65139115637
2825,237262.12197463497
322,296949.65504749416
2103,264848.11842426576
342,130125.81824232652
600,111419.39796222888
488,190967.67420527368
1725,274689.57935644296
2246,274827.6161741473
2847,169017.10275927556
806,244861.21084628566
530,227293.3519791611
963,197809.08212189897
2678,67908.12255970252
171,86541.9808853914
2401,374276.84019865893
805,230298.23015040893
2259,266194.5648629379
1748,202027.39027233617
1361,142289.40634473917
1677,137551.17339429897
1406,178283.7510768427
2322,229741.45404815068
688,180076.38143001305
143,140876.11085114672
804,224078.78009116484
1214,175289.01592156437
2828,157651.88113237752
1999,193483.48632560155
2467,197025.13607198835
2665,182764.48989775495
1538,338819.0334229957
398,115179.19570874571
2822,148846.41794296016
2157,156498.2457397154
1856,166627.523455145
1269,108200.75114696045
2570,117478.66045449246
2320,244091.8955016131
1517,134139.58367651625
2304,114733.9345973665
1312,104326.72117098267
2012,144287.305389848
506,227697.64327027719
2865,189946.4367109452
2367,126655.1496736205
554,112602.20249312067
238,133915.54827586142
1954,105360.20506753659
2488,163834.40491035572
2291,76519.84520030019
1969,100985.3020477335
2725,178862.31760163637
1482,161749.7129947135
2763,217974.4007639687
503,250172.73186174035
1584,256710.07050539507
1531,153465.3863565349
2210,178325.84283198832
459,291063.0901034627
556,138548.2588990244
1347,141987.687512499
1290,79175.32822105456
1388,101487.5141718023
1571,264245.62452533457
2754,204003.59400950916
765,142730.64202230884
2494,120778.238743084
2870,219501.63975635736
7,218143.77764046384
1114,250324.99439940535
2418,276080.2937090939
291,128951.13642181738
18,321638.55914620403
39,328028.1166991426
1001,237948.83134822283
2442,240659.1474754885
616,124240.84206233776
2680,55128.78587155303
1414,120597.4499574382
289,125271.52111510378
40,253427.5207328146
860,131002.96905876673
409,138985.51182142957
673,155540.47024876607
2427,175701.65706625005
2036,224993.1628710664
2564,140071.9926056992
642,174826.40179784675
1008,196638.8735289369
1908,163136.59794257203
2519,217760.25484924574
1369,109619.38681532421
2855,170484.84373250048
712,86688.19256049613
1943,108037.5825518777
1958,141617.50473587742
107,181667.1370409671
2295,215149.15895309864
704,102459.5943211677
676,120653.57561808074
259,187032.34958541364
93,284777.0928109961
106,248274.43045616115
2315,188259.22582312318
1050,110584.44912102583
1095,218959.14565448498
2709,153469.00913877584
758,169219.46130496438
1496,166536.2181061434
2370,134601.32272548345
2458,281467.5802026788
2733,125678.21207143733
161,270952.749667697
726,165032.06332033995
845,214833.05451330866
947,256364.1239495853
2232,124152.99074126635
2563,157909.2463861012
2299,146624.6987491689
211,96956.3344375896
605,172640.68095338295
1478,216101.8923608384
2247,275236.42941209883
2274,226235.18243048532
2869,203942.79052740484
967,219083.75076058306
2656,98862.209203873
667,229927.37368494613
1042,133963.78288723913
2023,161674.45979598246
2447,361396.79932710493
2055,130887.89308784105
2275,270258.54703920276
2204,167748.33775259354
1563,261473.9932268355
483,217100.22115546255
796,127458.04887955918
1526,151764.75274668797
2042,160954.37596151588
442,313482.25965398026
1693,287532.6695703004
1468,228008.40772526903
1430,189298.98512116267
2605,170489.43589845812
1529,200675.83652530823
335,144172.73513769734
1287,134572.30959937096
31,116144.2943039288
1785,281275.0083014014
82,185380.09489814754
2620,111102.88114879768
252,204392.70054901994
721,59487.79606024512
2165,181914.2026306907
2316,193814.8294123018
775,130533.76189995231
1558,83867.74133756511
17,233012.84234034852
1022,235361.85321023196
925,110417.09122018062
438,266291.0677851414
1270,133882.62646223383
1272,116038.64161435547
215,127633.44210472071
266,236823.38452322272
2402,268224.4672967693
1250,130696.55868076565
1984,132473.36849462657
1279,138358.16151608617
377,258970.06729307026
1252,148399.3144744757
2156,278065.167986617
499,327075.26013180835
1374,119730.74170019064
2898,247423.42266964557
401,105114.08611936822
2721,186187.15324682285
2078,244417.319743113
2589,115214.26150595266
1946,239753.87460993984
1334,125253.27161949399
2781,234673.74214624774
431,350691.2526784778
576,212345.4260401679
1474,225673.73493161023
2254,151916.9140453946
2155,297723.49114689213
885,111077.15532443917
643,143700.34022794676
1944,123744.63757207095
480,206375.83443001378
2845,94839.6061779233
2387,288717.7155082574
2407,197188.54732896815
2527,187149.46695826907
2514,157279.66776909478
629,187723.0424783076
80,211019.29382651232
1876,141257.2025613161
1546,131582.9327354543
2518,181632.96802023484
2347,173771.3685372466
783,198824.34097004033
1322,38576.325068545586
194,70386.76915122138
1770,286983.1323744884
2143,141579.37838050828
1229,239754.3821879861
511,284459.4651482129
46,216225.92655382917
1348,183181.12437551277
2465,195763.49039572885
387,237005.48785418033
873,238898.46256166275
1918,125819.88698869933
2764,248919.53553248526
2184,125969.83016724522
934,154023.5298336635
1920,137242.72305730474
2631,165590.16579376248
1768,463206.69805194915
2040,114011.76700845522
1749,220024.08897897825
834,229427.16585906857
1457,238177.0928459292
79,138663.23755372493
2302,116928.95459449272
1817,134186.94867305938
2755,235186.5458927863
359,186319.17732025258
2059,110498.34968761494
2092,258942.37139190984
2516,231769.75952969343
150,108194.83398261003
1656,156876.7070503887
83,97271.7567127731
2411,182712.76745538338
795,76890.13232070868
2312,239658.56646553395
2917,74885.26130050578
1624,191553.5970231301
2215,284675.19360843545
1211,164973.05624612884
1485,163600.2100660685
1024,201326.46038014715
570,193496.62021634387
2874,138526.42974740127
700,156232.30350086276
2756,210920.5234809507
2022,178726.2336918251
583,238328.0451733444
2392,326333.95101166033
2424,192875.16881858313
212,108787.2273777712
736,131899.9410527787
1610,175633.9787978431
890,116944.73022402775
467,180775.749632726
578,244883.7755079808
1747,197633.09997432024
1149,155472.60171151027
2758,235904.68975703596
857,137151.1801256243
2219,261472.71975670097
733,115381.87760725514
2909,109860.02676647255
1798,257382.596082
235,107468.35269173245
2366,133427.3733045876
1027,130695.22704716644
1195,142203.74201841457
1303,9524.102844774286
148,213050.26057039114
608,173855.21201697714
2515,199774.86165688932
821,272077.7898497286
2500,269404.586380576
745,108026.38786424397
741,129670.30888143441
1611,143705.08229091534
2532,111749.9433663245
1081,236795.54310326194
1692,353974.4076283559
2520,196509.73703177233
276,119456.5413011257
1992,122541.91888949297
663,15634.186785773112
418,141570.7949402905
1733,198946.92721835175
2359,167523.1043198652
253,198258.614308524
1518,166146.57769313775
2035,148084.24811363124
2919,62383.79266603755
1540,238170.4915300873
2120,148575.08308198844
1674,167589.74696792912
256,154213.88908437363
2361,86018.88130237929
978,63604.31112440252
2280,157031.36794456805
2095,229371.03572832939
1709,309259.01913110923
2801,245458.90021785366
1246,106447.07050152731
2373,123344.09475069461
1055,276874.2330928845
2017,120613.31551310507
1099,291699.5100777853
1344,96414.97740209679
835,194531.4768474766
1117,214780.3838093676
2043,83787.54519660576
2085,116097.69342801455
410,155632.1351193252
2650,125490.89505307493
2867,162548.99320363143
1668,115897.53715022796
1161,169552.36543841028
2122,178468.3183871699
2539,135771.52484233357
1047,151247.9564642013
1445,126546.00548247198
541,127610.33294115587
569,200121.75529425938
1276,120491.97739268746
918,162354.0140206069
326,169541.06127532618
1936,125882.3761860374
895,83058.41854008916
257,144587.21208553892
1241,198134.86028180964
1545,134699.13302678883
1189,178401.07735157752
270,157265.31165088754
2066,211037.5214024978
693,116910.55346515024
1259,156368.3835241771
2916,161157.75673579218
2321,279013.69987810124
1977,111156.66634329729
1895,163041.24117909814
1240,174663.18603062077
85,149873.19272694195
1823,117704.61162434123
825,292399.1162307306
110,229158.40370512282
697,129481.84092440811
2297,95626.51622087847
1231,142264.35662336284
1355,140015.1625254721
968,327457.6608513781
584,226856.69388663402
1315,120580.71692228409
1606,143191.3807400642
206,111367.34832309245
1685,314204.6952311236
2016,128955.95012430965
869,211812.9297036782
2135,125778.71019141008
2346,194520.7579545605
2430,227652.67452147818
2198,83138.883317782
2652,108436.86394344248
27,113191.37249083337
241,175524.78895298156
906,126675.9670455143
1506,106146.4193079906
2098,329995.06987320434
1435,230877.40650419318
2213,140763.13094593945
1274,145153.68650894202
743,20432.749930519523
1737,198820.0769886715
2797,285101.3156006739
2185,72826.80966675615
58,192600.0813457741
830,214271.33086746832
808,136402.00712015288
680,154582.76728949373
1153,105370.97678624078
1291,140331.16410226573
1818,183860.5309765046
2161,194235.27702658664
1883,124366.6848349557
350,301066.93987347826
2473,149164.7766376462
295,189173.9509159103
293,208565.44916454348
859,128607.09187725848
288,56429.52431884478
1578,147227.82947033155
102,206696.5265155548
2831,170411.94111978638
1030,175336.60191498295
2551,138944.30958784235
1286,148930.79397064107
958,295070.6254182456
776,128570.79958255295
72,226420.2169484796
2263,250573.57675898343
1866,158339.84645630067
2876,57218.103348664634
2146,257657.88139904378
103,185475.9547164866
1500,156344.64993899182
492,192017.1214937314
167,131201.31262610643
2597,111447.77576441376
2685,98368.57167675495
1035,166092.7113199915
1220,41640.88257838879
2602,152516.98949962365
2159,216433.32317108486
695,171098.54767827713
1109,260627.03448804945
640,197139.97533555864
1652,159169.72729101861
2090,163265.7061308594
1188,202429.61015186002
2345,246989.38428050047
1059,348812.6779966685
2751,226362.09140442335
128,215612.70690566816
1523,188382.2369264309
2925,179389.80753201223
2145,298204.4107573719
1121,224222.17810053774
566,259132.71770379524
565,229851.50638014576
1331,131089.74032652195
2928,105510.54935996684
156,151686.63333944182
797,166067.51000961242
327,79965.46240805506
2859,147315.1239744855
1453,110225.37176471397
1762,324452.62192527845
1868,227065.81328710672
1760,189166.86116429546
1113,251927.1499899049
1812,190330.4812448866
117,165164.3044084019
1142,226486.87310907143
2342,345405.71239507257
927,126602.6830806288
2478,188543.15346128173
655,53532.8950285445
2064,119959.4030265329
369,240196.64169694303
2239,120998.95267181337
2732,215671.0089591451
1653,174180.31957694443
959,209411.62031597493
2395,299184.9549938284
1412,106929.81874803943
271,259001.45185316965
1484,163380.73954616179
1497,146135.8105403621
552,179893.12366426262
2,123967.13896884571
1855,291015.43880655046
4,248857.98779588687
2292,167596.07524161224
134,136242.6907044703
646,103400.33771625407
42,296686.94972706214
532,226532.1403567572
713,81716.30233471822
2561,138347.51327943872
2360,133299.43958519146
1333,123751.15965796227
1407,231153.98262541287
2892,284529.12840299914
574,239959.12549602467
1227,197854.44682911376
2591,237981.10991371545
1476,233051.84286216405
1125,273116.9857375381
1446,127174.90074688097
408,116525.93715314023
1101,291978.89868319384
2251,186535.86897418162
373,211515.71379940788
2554,109244.25922640822
2382,258569.79690663665
1985,71919.1389644315
519,240765.3110328958
1093,209623.38152932803
864,260000.91100959294
2889,158059.6851362929
2308,195961.70387322127
986,154417.52092170526
1302,145413.93807589886
585,167763.38232967714
2708,154440.63422865185
147,132242.48807019094
1441,234260.8113170374
383,181699.31200636073
285,162331.87811371865
181,111759.57871281494
358,172990.34685579888
780,172939.90933552006
258,209272.28285981488
1865,236570.96609047172
692,137097.15007417812
2902,308678.21867995727
508,261314.7495394146
2638,146046.9633005018
36,152978.96465545107
611,175256.41363356955
2281,124769.7261177781
1678,131436.25856237605
1696,369007.970316104
1557,77996.15237649412
2180,162214.97166961373
1726,217442.05021778922
951,151470.07327533182
267,228947.3432759051
2706,134726.81831743417
2221,238812.43386686407
1357,162974.1234320269
2901,302134.62686039077
347,195201.95049125826
2164,206192.93825713368
1586,301936.25650451507
360,168775.2675843448
1769,238196.91367880406
2617,192469.29988845944
1879,152811.55295568085
991,215076.07776780965
1535,116413.58680409275
1191,144319.26857769844
1579,210596.96903265882
1882,17228.86619348105
1510,119370.14040761522
2196,161602.604965326
1845,179208.36089327477
2336,332851.7996419198
942,90879.83201316124
861,114872.17917343145
2555,96974.53919606657
1392,157291.73343066007
2099,264427.15468265826
1543,134391.91182254493
948,270543.19438210106
1239,181714.70671356373
22,196872.7852277813
2796,250561.79040001435
2747,194427.0845140938
92,292387.7225974314
210,167918.84265121518
1858,219291.78620962202
2228,192399.2013108455
447,220654.2510688209
827,250710.19859002205
1649,244222.84817126906
682,128934.08356912939
2698,119911.0874855804
494,187418.31287027107
214,95627.6404362947
2441,243872.89164795156
2679,104303.4728552362
1336,119383.60870766485
465,199455.66026723944
1524,156246.6086083498
2543,123766.4527945226
631,138963.58855059458
2452,301483.02375169005
228,178615.26251661152
126,183819.19074413815
1092,218780.3799778545
1122,200913.67864484378
932,220752.90344668052
1980,84458.11200505546
2171,108640.85726265136
551,166513.79571163087
2768,184118.03247649275
2056,107231.3481520307
1159,336531.2886705007
2645,108785.61521639592
1174,190686.48059087092
2266,222079.68999971292
2462,341818.69128735
1219,144436.5177750546
2922,188226.3830973602
118,153110.64347619558
474,178823.0262598268
2576,162029.3039129257
872,278976.20347096067
1077,219388.79495103785
1536,154777.08035135537
1150,120981.75903567811
2341,299478.47922420996
1931,134872.16228872343
2785,121564.49199479661
2538,132729.68023951093
597,238140.20388637827
464,191556.11085834022
233,231379.7651334346
2169,130436.91604228687
2123,178361.9608503858
1867,194518.7552067738
137,269784.3020059064
515,236106.39276054618
933,131119.70536706038
2784,177971.835607701
972,179720.405893125
599,179369.6323979222
2614,138732.39397149277
2582,142854.65510556145
1409,175017.48624325296
175,73244.62518183657
352,220712.32021517964
976,73580.22408305797
2134,208121.8055359748
984,116018.89896301072
2396,318391.09647841577
1673,163607.55794397398
404,134627.27287881295
607,178530.59682567572
814,175791.9336510568
868,204008.31731704596
2271,194100.99579141167
1633,220532.52734287627
337,181146.77206636604
2765,194772.58392815985
1746,247006.82773337764
368,291884.55570550787
2806,219468.72830923993
1662,198690.5203083685
1234,216536.06104162385
1373,127683.96940902634
1672,102348.1104962603
1939,128900.02077529876
