id,saleprice
2401,470347.9962460657
805,219374.26830401854
2259,229331.70742254402
1748,172155.38736277804
1361,143809.2505054232
1677,111780.89952452286
1406,154945.8866345187
2322,248741.7735309366
688,154629.3714654241
143,139971.701300546
804,199223.83375163257
1214,162680.77327357992
2828,136789.91638856998
1999,194545.3482765362
2467,200495.11408630962
2665,139617.82913990185
1538,362555.3928625211
398,123623.65916450332
2822,124283.81917695812
2157,151808.18200235473
1856,203708.01561582382
1269,103489.5137709101
2570,122562.9559502723
2320,220452.01091937622
1517,156304.47349135965
2304,124600.70548258173
1312,99930.38397626637
2012,131584.34550081787
506,257779.81565429378
2865,229241.04011054162
2367,100009.13914198602
554,85023.87106611185
238,126596.27434890275
1954,120867.84627051337
2488,124705.91822261545
2291,73516.54679546674
1969,104419.32250832509
2725,164063.81423271578
1482,151795.84527009973
2763,192961.69041732617
503,242122.15591329426
1584,241280.85286286488
1531,128410.23344424136
2210,166949.34403682617
459,326964.2127263157
556,131839.2544519506
1347,128293.41022406897
1290,76507.9508244445
1388,111106.16802444847
1571,-102755.67106173883
2754,191183.75271036214
765,132971.76858931233
2494,125065.70635022165
2870,271945.4861373829
7,196831.56054357716
1114,249834.16245643294
2418,263167.5344314258
291,158097.55189575243
18,320878.7591541216
39,416440.34751526976
1001,246451.651398898
2442,222400.71311917444
616,127864.03086743323
2680,80260.33208953592
1414,123477.07130163265
289,146932.1653890268
40,247331.60281206976
860,133579.40762942398
409,145751.52905912139
673,144143.1108468682
2427,176211.2462074473
2036,227924.85978955767
2564,145170.75291417268
642,101213.1327162718
1008,188704.25002072018
1908,144030.07042475673
2519,201921.83563155268
1369,98275.23094829897
2855,178947.71247303096
712,94707.63729627524
1943,114426.49272006654
1958,132742.5057925464
107,153442.34826319866
2295,227972.4602455149
704,106931.31576119544
676,134566.36284414923
259,183488.40223267922
93,289459.85996412893
106,254890.2835692332
2315,180306.3059738887
1050,119439.263660177
1095,208201.08167352914
2709,160196.45103581154
758,116098.14775081608
1496,157357.21169984658
2370,117302.77956036688
2458,262960.2150758887
2733,131502.55039550096
161,250547.8190327193
726,143756.63467944335
845,204218.99473276726
947,238514.48472846474
2232,134754.73064335022
2563,146683.5544272664
2299,126477.83861610858
211,141598.77260591192
605,133778.89275854736
1478,187197.73803051285
2247,301176.8892776174
2274,239618.30267322023
2869,241154.84050910076
967,228669.17956788882
2656,124125.17075310733
667,164261.04412503273
1042,114448.79332100236
2023,153077.54441980072
2447,413698.1218985871
2055,128322.98379521893
2275,282624.85736474756
2204,186859.63004599087
1563,267134.177393081
483,217560.7547875715
796,128725.16150200507
1526,149928.7390650833
2042,146719.94650438183
442,354297.6668828802
1693,334289.5507413327
1468,209058.57166712137
1430,202907.9160040346
2605,86669.91755046535
1529,195917.8050811405
335,159113.00681829374
1287,129198.12371930198
31,99655.97287093947
1785,342625.7356017254
82,161942.00871834866
2620,140525.66091204647
252,197506.7440806967
721,60052.41934254352
2165,179912.55791732806
2316,182851.49199126582
775,129155.08481514081
1558,79490.55020512859
17,201418.84769164267
1022,225043.09238184124
925,144153.13016840088
438,261758.20333282757
1270,153027.763806458
1272,121291.99310581152
215,127753.86369868257
266,219704.1174929355
2402,289761.6293155108
1250,129702.9235619149
1984,113660.22766322791
1279,133058.59412488586
377,245921.57011206323
1252,110476.58089198072
2156,263503.122621523
499,341651.1520912092
1374,123515.90563370002
2898,248889.71990039299
401,124147.66750219179
2721,150782.52213066793
2078,225049.92609395494
2589,132892.8706583063
1946,205813.06242614932
1334,126513.158539089
2781,236601.01966856862
431,454295.63855293754
576,202511.9999802683
1474,209164.34546903282
2254,108760.2130413779
2155,277734.9288672749
885,109985.96406744118
643,135420.67232933803
1944,130898.73966005651
480,193749.9686294335
2845,109668.76829531256
2387,311604.78105245635
2407,186548.78605446924
2527,164042.19126877896
2514,150104.64792654093
629,156704.36778461793
80,188015.16661025467
1876,140777.04089893808
1546,123807.74032020147
2518,189342.1438901758
2347,158556.0075406119
783,276490.75903983985
1322,74035.33989806368
194,87465.42961994885
1770,308492.93726175744
2143,120045.16280882437
1229,207725.1339289731
511,278648.2059125719
46,212755.30531051033
1348,150083.8851503614
2465,188236.02544737564
387,246843.093086409
873,215223.16802927956
1918,131253.81172446898
2764,225430.68273719508
2184,137537.00594874896
934,133775.54234415165
1920,130237.27660429587
2631,145292.43735448775
1768,623736.8344530924
2040,101123.18386454668
1749,210360.9023516203
834,261639.63007456448
1457,232969.43133773172
79,126253.2868372922
2302,121353.45416146333
1817,146040.6237763821
2755,231376.37061935084
359,178748.01166396248
2059,111651.02955112167
2092,239575.4220908076
2516,234832.1980645458
150,117444.37257625857
1656,154874.74389369154
83,90385.62776492912
2411,182979.04072531598
795,83583.42921837847
2312,216194.224857918
2917,83384.34713407437
1624,175405.61331967005
2215,294160.673053171
1211,150436.0792479007
1485,151864.80696192483
1024,166287.0009253784
570,214346.65964207356
2874,145611.74040187144
700,79922.83184386806
2756,208220.96250192396
2022,177904.76189329696
583,227332.57762783387
2392,416236.92465510906
2424,202518.19417058583
212,134504.78447595
736,143936.55566007408
1610,157456.68758901936
890,127164.31371456015
467,200533.43152521306
578,192282.2664361013
1747,188666.34646843444
1149,142076.42197561607
2758,249174.02611697212
857,125764.88921009931
2219,283150.854578994
733,112007.16161306355
2909,98989.98264136346
1798,262792.2014462078
235,120117.12083089299
2366,119808.27433601169
1027,138226.5202077917
1195,132979.28816979093
1303,72133.63474643837
148,179466.34445245788
608,160634.9010252505
2515,222267.1148404334
821,252859.39622319987
2500,284765.01132595487
745,98465.85236717298
741,125585.96678636255
1611,109093.39184994207
2532,141842.8873563281
1081,211940.79913172673
1692,432087.07568093634
2520,178259.79585638188
276,104358.89476819124
1992,129418.69236756375
663,66775.0644666235
418,131511.8328475416
1733,186493.25602865193
2359,157179.280488181
253,173807.3020615812
1518,180634.55727038867
2035,126084.23159607287
2919,81189.01839227219
1540,267537.375413013
2120,161695.65777723046
1674,160779.31618887756
256,179316.54813933055
2361,114604.61026267029
978,73600.34799741363
2280,148145.59695159653
2095,222155.59707516534
1709,340224.5119713553
2801,245667.90417510254
1246,116264.8520748142
2373,90121.81131796172
1055,275996.06679843867
2017,120130.48142544375
1099,260779.97335346165
1344,88320.10360404945
835,256199.80493020883
1117,222349.41568843657
2043,99343.9279919423
2085,126371.35739042374
410,144166.9617450607
2650,106091.61144800692
2867,182877.7724042679
1668,123935.99121418889
1161,147660.57526174528
2122,168567.77072726426
2539,155988.30771677688
1047,142167.05304725142
1445,126771.44524418707
541,138222.87240168342
569,201411.37534792247
1276,121752.67235797556
918,156990.9129418203
326,177389.25775759437
1936,135987.64987266026
895,97005.32183252776
257,158081.13090898245
1241,171448.1872526097
1545,112050.7150379634
1189,194031.10872800634
270,145008.03156050574
2066,153142.11196879752
693,108865.07705484498
1259,139465.45486021927
2916,147041.4339844989
2321,257947.8110717634
1977,89681.47133456814
1895,148254.43180398992
1240,159256.4746856537
85,148885.71315594038
1823,117628.57796030259
825,286127.88469519606
110,241416.74076119065
697,117951.13276670757
2297,120717.18354601385
1231,135956.41176088483
1355,131757.06617153043
968,365604.9410656161
584,207193.38563716147
1315,118678.91949214028
1606,139645.14047571417
206,98694.642441942
1685,349089.1881799523
2016,140529.86148550347
869,208018.84831665904
2135,129021.91830266797
2346,187297.36852312545
2430,223147.97828374855
2198,106695.97164194245
2652,111392.67143202836
27,122801.18780476191
241,162702.6771777011
906,125649.7239091823
1506,101848.3574764868
2098,346490.0768588109
1435,216414.43085307552
2213,158404.6021271111
1274,133342.0078603926
743,55877.78125311581
1737,187793.43924232206
2797,272126.7075003126
2185,81101.6603357875
58,172032.59839350558
830,191136.73238997604
808,114354.79394174226
680,149997.35776663237
1153,118336.75519531302
1291,126355.44554437678
1818,124350.18496583164
2161,178557.0882329314
1883,124548.95822342577
350,363428.00328270847
2473,140839.65258679065
295,186175.2419965096
293,202032.20215597126
859,133600.62306134077
288,59553.81172060814
1578,153371.17955619472
102,180887.68296157694
2831,142798.23682987623
1030,148807.2153259961
2551,141759.17556381936
1286,147236.91706761735
958,319031.26046439656
776,135599.7683850595
72,254092.22213490304
2263,257767.53247875258
1866,142454.497280382
2876,73033.71133114082
2146,249806.65777691302
103,173799.90276534331
1500,133769.4000442906
492,196384.07760672338
167,135859.96008917846
2597,106472.31264275576
2685,114946.72831957787
1035,152780.32618818057
1220,77921.28786525481
2602,145595.7823366815
2159,203289.12192699715
695,142434.67462156338
1109,260545.0991160387
640,181245.62372723583
1652,152576.10159534277
2090,297985.5316927143
1188,182017.94751740302
2345,240305.5240791667
1059,422207.130779601
2751,257651.64545127167
128,183001.19626970057
1523,187104.17708078708
2925,154058.39502567326
2145,301567.4037341584
1121,221384.27122796266
566,270203.46845170564
565,228168.54761500805
1331,130513.5519760508
2928,134109.041703076
156,141482.1885321634
797,143975.58652488867
327,92807.4184767661
2859,131902.17266943894
1453,113430.80638277033
1762,351309.20966649265
1868,207284.26782176437
1760,184717.2571973045
1113,251249.92025693264
1812,187225.9205471855
117,157998.30813871705
1142,211104.21940224787
2342,519047.0112036165
927,152803.69282557763
2478,183361.28353186874
655,89053.82633004915
2064,137874.8495817375
369,292087.019197847
2239,106287.94137424006
2732,196072.5697221889
1653,168388.98093666733
959,216468.33766000823
2395,347746.7132767611
1412,112101.18274099297
271,228567.14032896928
1484,143730.96085967665
1497,159180.66005666842
552,159722.17917960402
2,123800.41287338975
1855,226715.6159459403
4,273886.4612092853
2292,158084.01775892414
134,139121.17582046788
646,110071.59549341828
42,281788.75692909793
532,238599.11283888883
713,84803.1534244306
2561,130964.43089578781
2360,145054.66905077707
1333,122167.77133655625
1407,261683.94648296907
2892,301133.97889007477
574,208870.38304757536
1227,181286.68471166102
2591,201236.02568271197
1476,212219.01191571454
1125,232599.00217693055
1446,144830.5224626297
408,114547.4627689572
1101,291116.5199404289
2251,186368.0944554791
373,175500.11908222575
2554,128849.45814032681
2382,254806.13495028147
1985,87804.51985578971
519,239577.38627972524
1093,193844.84708553445
864,242301.17581643065
2889,148701.04848090475
2308,162929.03393407637
986,161192.53846587442
1302,130207.553731041
585,164038.88879180024
2708,153943.2805423389
147,134212.92937869244
1441,225080.46373659064
383,184235.84439184013
285,154440.58572735335
181,130194.63231551553
358,201345.24107504977
780,153453.1314086312
258,195057.33956951048
1865,215744.2009541938
692,120450.70780524638
2902,334680.55686073576
508,249916.23844294058
2638,136933.95915061145
36,141715.1745145173
611,171879.6195402253
2281,133797.59234984688
1678,108609.43539912532
1696,471625.67599530355
1557,85801.87984067254
2180,160332.95052982942
1726,194666.0635762979
951,144718.30118597945
267,225171.9300078188
2706,135559.46392377221
2221,281177.55442198424
1357,159699.79577489803
2901,310028.909953197
347,180381.76875301928
2164,188909.54714935657
1586,313014.60301573406
360,161863.89285680748
1769,230275.78725630004
2617,148078.01424605667
1879,128916.75675994322
991,198721.44013230698
1535,128166.40969151579
1191,139633.51970315562
1579,221825.29720093028
1882,198147.07989964387
1510,127068.3334550113
2196,159729.69693735967
1845,171065.91416664334
2336,438662.03137970343
942,94681.45099086872
861,126115.15187616632
2555,119840.78987033747
1392,166961.55174492605
2099,246800.5392350658
1543,129486.08110590707
948,285121.4115742523
1239,177548.22089692086
22,168887.8507165114
2796,241083.81725803664
2747,179026.0742718632
92,304843.82816310634
210,185748.78180108723
1858,204514.08878130282
2228,151266.16998949408
447,215539.04815658822
827,255721.44912810312
1649,206868.78472163755
682,131820.8195653051
2698,115035.53199513747
494,168652.48078974965
214,93686.9399377886
2441,251469.7398575286
2679,115473.12913589385
1336,115092.76287385573
465,182014.95284078247
1524,147155.80955159708
2543,117063.87673512602
631,137302.2027741262
2452,308701.746196039
228,150818.51662210343
126,154350.88927367842
1092,216320.8497725972
1122,205872.4412889324
932,245402.601211033
1980,95918.07429846251
2171,111865.70231686163
551,157117.08215234242
2768,174232.29540852984
2056,115329.64578630375
1159,345841.0416515997
2645,74452.46754368296
1174,179341.7018301297
2266,225422.02441579686
2462,440279.3292685746
1219,145485.30570354595
2922,140867.8213556866
118,150498.26592134498
474,169417.05148825276
2576,147955.47459199958
872,274156.1875068556
1077,196317.17170417303
1536,157828.27413175107
1150,136723.9538901423
2341,388181.94183903805
1931,150498.05821840232
2785,127093.06846992756
2538,133107.68201446024
597,210446.7957662259
464,180101.3619222181
233,302938.19612347666
2169,119882.539230438
2123,166946.32272087902
1867,168911.68315901762
137,221380.21938088202
515,254598.90222371113
933,118146.71532410131
2784,189633.81296698836
972,167516.02371034617
599,147105.76598187245
2614,126989.38389721072
2582,143907.58619799666
1409,164114.3657107614
175,107009.48975651745
352,168854.72478865425
976,84229.54495784806
2134,190726.57965252612
984,119791.64766751665
2396,361217.48464974144
1673,137198.31685733955
404,126389.1044357541
607,161239.6428094543
814,155863.4579177085
868,189154.09410969762
2271,196494.94941000626
1633,181599.38534129353
337,156606.58646963252
2765,188609.62245958584
1746,242128.46670365828
368,387554.605765152
2806,203007.03679711642
1662,183961.15239499114
1234,205864.52063510224
1373,131169.24327353924
1672,120116.65250391234
1939,124290.82228912124
