id,saleprice
322,344637.0467967091
2103,237472.49052705764
342,122913.73800627777
600,130930.06983195661
488,185448.94248400533
1725,315688.62219992647
2246,276478.5224005262
2847,151068.30440392945
806,231624.75887055323
530,238678.54101896493
963,201803.17705673253
2678,99114.8884809071
171,99709.21884843573
2401,466247.5265427591
805,215356.5796372354
2259,223374.90146148068
1748,178274.85165193104
1361,128596.75764134804
1677,112291.79912407923
1406,135339.30231568977
2322,224901.40757456113
688,155138.5576482062
143,145107.1245790234
804,199951.88629007695
1214,159282.17727848564
2828,134188.58048491649
1999,179933.40602679458
2467,196949.77257201314
2665,149934.59930508657
1538,376865.0449245093
398,124343.44771491931
2822,126315.36397616773
2157,145973.99594932326
1856,202482.67652523183
1269,104010.82442099703
2570,122911.57199595365
2320,221602.42385747243
1517,141080.4073653983
2304,124743.82257852718
1312,100241.11070896378
2012,132066.86687281792
506,234115.6440513231
2865,222889.33610598822
2367,101236.68157932721
554,96130.66010154175
238,127972.98256649316
1954,119513.61945106673
2488,134586.56765992253
2291,83517.28093600554
1969,106108.50523373277
2725,166358.3423454431
1482,151097.7300629279
2763,188728.42914335226
503,249424.27334977832
1584,236208.29641690908
1531,134523.67518372365
2210,172474.67020815736
459,341643.62187495624
556,133862.64252166997
1347,132586.4577742802
1290,81982.18234082965
1388,104204.69984295379
1571,243112.06093126265
2754,187706.467042307
765,137892.76889281743
2494,130974.76051663884
2870,238903.2360988749
7,204090.0639482887
1114,251776.6870916267
2418,262168.1901829192
291,154842.9500126941
18,355503.30283600953
39,381440.084638131
1001,235362.23191762905
2442,226398.22876143202
616,119304.24308552686
2680,80504.22744308211
1414,122755.32543464546
289,142506.39745736585
40,244273.0424536481
860,129569.49653003925
409,134940.34691556543
673,153984.74026875707
2427,165984.06837803466
2036,194240.66354535194
2564,143616.051001433
642,137725.67017766205
1008,181440.7404130525
1908,139884.95160072812
2519,197709.39548502365
1369,97190.28904521528
2855,171190.5161498297
712,98937.86085049379
1943,113717.16378898731
1958,127087.46704262494
107,153498.66502993167
2295,213137.4509644271
704,100847.23668227105
676,133914.0124412054
259,183639.053572947
93,288403.3942889424
106,244457.57857555102
2315,180572.94632261826
1050,118022.21925256288
1095,198650.5989369466
2709,145288.05120407767
758,142473.03974915107
1496,147897.56191490692
2370,116569.28470806686
2458,269581.03902266576
2733,122328.67131769695
161,256209.06917666443
726,141868.42714257963
845,199453.8209810965
947,242244.10551032267
2232,106256.90027748712
2563,146575.06176612937
2299,140395.77483411232
211,102122.72679832415
605,146921.74053858628
1478,188622.19878726208
2247,276156.18761483114
2274,213609.65102033954
2869,214597.1372143041
967,220023.4732796703
2656,118862.2382467219
667,192600.07430209624
1042,106834.20535399548
2023,150356.29849528873
2447,397099.191218732
2055,130786.0904579897
2275,261737.49019619243
2204,183242.73136959205
1563,268284.370394294
483,216010.2513989219
796,126382.84671442548
1526,166445.45421987656
2042,122364.48849864537
442,364438.60000811797
1693,330512.4473993319
1468,215910.12182942725
1430,188297.07583254657
2605,126624.60023832806
1529,196300.77678056253
335,149098.33348426793
1287,127000.65674900229
31,100131.18995255526
1785,322576.89502834267
82,164689.02940660523
2620,139226.86479820075
252,187392.82011433123
721,68004.4922233739
2165,178474.1051169705
2316,180278.3355670479
775,136191.29537572636
1558,72945.5465046788
17,199615.92513803206
1022,222273.3828186255
925,141201.9845236589
438,264139.8282750991
1270,144980.24431571638
1272,123984.61400520794
215,139688.86417453323
266,220011.36948124878
2402,282645.9862781177
1250,134145.24545906018
1984,116690.41735271804
1279,142255.56569699338
377,254817.74567401333
1252,121892.84066919266
2156,255625.07861843662
499,321697.3047933782
1374,126033.12313828312
2898,263062.97937423224
401,122250.71183259186
2721,158809.71806159185
2078,253576.8523144579
2589,130810.13527243526
1946,225092.69184920832
1334,132203.35961402656
2781,218750.77767280908
431,417456.65805073804
576,193222.7927096227
1474,206194.57558284464
2254,128216.3231641076
2155,268203.29700563574
885,102134.34911590432
643,136366.3214659102
1944,136032.93824618054
480,189708.25739055927
2845,106320.5324600793
2387,304432.8144164101
2407,197088.98588791065
2527,160917.83643129037
2514,151419.91324942213
629,152637.30131352722
80,200692.30879909574
1876,141977.33101054266
1546,119338.40938044799
2518,181245.70438285783
2347,166130.82373678256
783,249828.521125331
1322,58043.10588901566
194,99782.88052258945
1770,291786.9305032487
2143,143088.42258277396
1229,207847.08032485857
511,286384.0047144326
46,216576.28450166638
1348,135540.68591453385
2465,194145.8044581386
387,231156.27455205773
873,209957.82878992183
1918,120733.96863873498
2764,226343.63741263078
2184,117068.46284686655
934,140823.70583076793
1920,135012.02200535752
2631,145260.64806762783
1768,790372.6544631722
2040,111720.97226566142
1749,210462.7407996222
834,237961.77809634194
1457,230723.3982752196
79,127233.69408308183
2302,124782.15676911452
1817,145891.56233008116
2755,217430.51534691532
359,175334.24839836368
2059,114378.95513612058
2092,240605.20349620897
2516,228093.04583481883
150,118044.50805874218
1656,150310.6210814713
83,101387.85891357753
2411,175774.36549042253
795,78192.07919758299
2312,225045.0267356537
2917,95985.38517464059
1624,175664.30692319258
2215,298332.77169580216
1211,152558.6951715156
1485,151529.13628112752
1024,167690.6141936414
570,198136.26629724857
2874,125401.21428515945
700,112417.9033532346
2756,199951.03286287663
2022,174213.75509701032
583,224522.2037900792
2392,383083.1872576838
2424,186727.6938741989
212,119488.64947085979
736,136268.02028664737
1610,166452.98677060488
890,120908.21320854411
467,175715.22097410087
578,213525.930249728
1747,179681.339953472
1149,154912.6787239858
2758,251189.09555131366
857,136309.85137721928
2219,277367.3450193081
733,111996.44090904627
2909,102291.4364147975
1798,259058.37681976936
235,108166.34811789366
2366,122397.92903212977
1027,137170.745949485
1195,136598.8990438002
1303,67826.41009446628
148,171434.95373973803
608,157189.50969303478
2515,197109.59795775826
821,255897.71627226163
2500,270407.1609363522
745,109638.21503928553
741,132355.34896955418
1611,92562.15592274051
2532,127326.08076300408
1081,219440.539898677
1692,472583.16549460124
2520,173230.53478962663
276,106571.59976144694
1992,128414.70386431442
663,72630.02869929487
418,128856.16132308875
1733,186963.48101686136
2359,151077.01647335588
253,179908.57785887842
1518,171820.5695970902
2035,128751.65678690479
2919,83863.63716641207
1540,262488.8607607677
2120,151358.37236592436
1674,166910.90329347216
256,160451.22221148308
2361,108629.79332077298
978,80261.99469232428
2280,158333.5193462543
2095,210824.35942682787
1709,329934.730149455
2801,247049.5101637467
1246,114206.07411331002
2373,100736.08191801279
1055,271783.7201842256
2017,122598.36180008703
1099,270810.8456945081
1344,98880.04679591292
835,203793.03916849726
1117,222561.5814534979
2043,103436.39930758273
2085,123101.14431794528
410,145512.82792817592
2650,115805.94501082442
2867,174441.72783874715
1668,123461.64248743888
1161,164064.78121674786
2122,168553.98597513596
2539,149075.94675973113
1047,139881.35403174386
1445,133847.6435501293
541,139502.60220478344
569,213532.40764353544
1276,127228.66392332256
918,158441.04003960796
326,167292.35778629527
1936,132907.12142627692
895,97954.5347402301
257,152600.1217508035
1241,178266.0973176304
1545,111726.67935148526
1189,170368.2348671515
270,146850.9476741799
2066,179432.04985703723
693,105154.36033592848
1259,129503.92309525974
2916,145903.53792115068
2321,261978.46061710286
1977,98339.786715177
1895,150096.9731654945
1240,164546.92951033625
85,160488.82207525373
1823,120566.78306073793
825,284549.48996929894
110,231691.0697248625
697,121181.11134237215
2297,123295.96582595668
1231,136942.49646294297
1355,133219.09697498052
968,357918.97920403886
584,214997.5054593445
1315,126224.13518861552
1606,138465.29606559605
206,85858.77716797325
1685,357369.0472268439
2016,135047.75556167468
869,203139.9538760258
2135,127638.29484806737
2346,175794.46431897837
2430,221845.72555391258
2198,112127.06497501786
2652,117192.7431245913
27,122760.12746808195
241,158880.22193503391
906,119742.94782747503
1506,112099.97652253954
2098,356126.58285679336
1435,213080.9592887859
2213,131111.0065018586
1274,137042.50140393467
743,58046.55932980848
1737,182014.22544566187
2797,269432.92316676193
2185,71814.4940866659
58,171320.6954068054
830,193122.02899461723
808,118185.7173381754
680,148516.55056396642
1153,117913.26560841249
1291,139016.00649597702
1818,137881.67877668666
2161,180477.44007478454
1883,121958.82294024495
350,356847.09684703156
2473,147854.60908093938
295,186370.45172928547
293,190864.629364355
859,132342.99801421538
288,68523.15712369973
1578,151877.62720877735
102,177634.36023255897
2831,157881.089663883
1030,161460.49581143132
2551,143073.9597477662
1286,141329.6337756012
958,307953.1998854042
776,136848.7785862731
72,238902.163449717
2263,236694.04380471128
1866,153935.05825080146
2876,72554.48929363792
2146,246271.0163931422
103,179022.6679343011
1500,130687.19205284769
492,184797.01017572908
167,137886.8919682611
2597,112055.27935575735
2685,116707.59673618717
1035,152213.43733766093
1220,85187.72730903016
2602,144737.37200937967
2159,208881.20302992658
695,131899.23854779755
1109,263973.8084653766
640,183488.87836421866
1652,155193.74950947214
2090,239120.37712782706
1188,180276.10256357663
2345,233841.12870740728
1059,438399.0538097939
2751,226188.12618328063
128,210843.93770715213
1523,189532.07659785065
2925,169216.0842173383
2145,293296.39419110323
1121,213504.2103875357
566,298728.3978575597
565,222059.43110824525
1331,134910.9834094983
2928,131631.31410453847
156,141028.71879815095
797,126092.60074026712
327,92723.51985685578
2859,151844.20662786614
1453,122064.87684888316
1762,351602.24375367846
1868,195108.21587223661
1760,179595.3192530423
1113,245539.52883474468
1812,186932.18601353047
117,158373.40567912278
1142,209346.56390802248
2342,421700.37658785464
927,147224.09869469324
2478,184459.0740696543
655,88026.34708879548
2064,130548.57312803388
369,241296.62900340615
2239,97389.3523111398
2732,213821.92742720532
1653,164153.02620074808
959,209078.63321642164
2395,343015.8915950444
1412,115017.6637826939
271,231438.09961645448
1484,149675.90266625426
1497,145814.28786598452
552,158705.45290144347
2,127066.10064586965
1855,220684.59988970778
4,256900.73090715334
2292,156945.0611008671
134,137659.45680358098
646,109275.35715789117
42,293970.96398032084
532,228377.14111021237
713,78552.88237383374
2561,129832.38633096106
2360,137039.37312407795
1333,130014.97051393765
1407,217654.50251297018
2892,296225.86884222133
574,213947.0310057448
1227,180536.45251507414
2591,193458.95316094576
1476,207940.94077148777
1125,250029.8613826286
1446,140182.8881881383
408,111286.54383242378
1101,283653.00214473065
2251,184802.44964877734
373,183002.2881311554
2554,122219.81146565292
2382,255422.53731264753
1985,93578.47010005853
519,226832.27004023019
1093,188766.6136623422
864,246064.0235381188
2889,150357.88643926717
2308,180758.86590316327
986,164239.49433560146
1302,138706.4899797279
585,161408.40106910394
2708,145188.01471940332
147,133874.5244899141
1441,220260.17014725672
383,181003.75626568985
285,144827.99437085545
181,116423.87227682777
358,175639.95065847438
780,168181.79819894244
258,194644.85826169967
1865,220491.93554730568
692,128978.79125370027
2902,329510.0691232909
508,254384.46207691816
2638,137605.49169627632
36,143469.36077014153
611,168973.9326534762
2281,130741.00075013611
1678,118353.4743177446
1696,515697.30240602064
1557,94291.71121902498
2180,152349.97694090783
1726,205519.23578267955
951,148829.66081566908
267,225428.03026767666
2706,139030.59203035999
2221,247196.9430620578
1357,170624.9018355289
2901,307120.6635908924
347,178315.36171313934
2164,187979.3622124529
1586,306522.67188594956
360,157146.2988535925
1769,240198.10566347034
2617,146749.85378758804
1879,135358.22765276974
991,209666.60520847386
1535,134399.62277709818
1191,141911.6409589871
1579,202752.43075342683
1882,289357.23984544486
1510,123133.44184725427
2196,179997.7997719802
1845,173467.6441655978
2336,394318.2778608948
942,89608.41438603381
861,134144.70975159967
2555,120390.07213136625
1392,154657.23804301827
2099,237133.73141676735
1543,126038.64037403034
948,280081.0218596475
1239,176351.80636914502
22,182620.3853874905
2796,229372.15385831718
2747,179867.4714563511
92,281944.5873921063
210,173895.08504194603
1858,199819.53686343052
2228,152679.82822447614
447,217858.5283547829
827,239153.83263043995
1649,203925.12200818604
682,135201.3064815895
2698,103983.09459455265
494,167637.8144066024
214,83886.7733052593
2441,236699.21075191777
2679,117224.48572755056
1336,118173.2418457112
465,180626.67852730592
1524,149635.09667313087
2543,120546.34664530422
631,139802.65814051553
2452,291065.42585383705
228,155389.6241621693
126,162195.77726099154
1092,218099.12848598315
1122,200597.8731583372
932,212378.84274811248
1980,95692.88488704481
2171,109313.90430192312
551,156225.72594314106
2768,182949.18811538647
2056,115198.10979777933
1159,349093.42674251186
2645,110112.0864349661
1174,180078.20718450737
2266,217108.73714016133
2462,436703.9340907216
1219,146457.8280866941
2922,166872.64600539813
118,143337.69248274842
474,169832.9207597079
2576,146533.9009907687
872,269149.2598348817
1077,206696.5507226452
1536,149379.98027211128
1150,126624.67288083152
2341,294650.46064494975
1931,149945.31391775227
2785,130896.04215748342
2538,133021.36856793
597,210173.93938725218
464,191793.84821567277
233,263397.8823032524
2169,126796.2646907983
2123,168273.32269136907
1867,161007.1344300666
137,244769.90305726102
515,244807.85053278258
933,122575.25637318533
2784,167896.28570846797
972,163793.8408707721
599,155524.33620487482
2614,126613.4630219114
2582,150885.3990768786
1409,150487.74639858562
175,100335.72312149366
352,204379.19920988305
976,92092.6557552129
2134,191937.50915641343
984,122751.40515539462
2396,367108.1320658969
1673,145390.78076717138
404,119868.02653191528
607,162107.86483481477
814,162755.24906108438
868,190220.6164176701
2271,187032.545681736
1633,224195.35075366098
337,168112.60420965464
2765,187563.875182543
1746,239992.47024554692
368,289836.83419089334
2806,203728.66317686805
1662,191716.50012325085
1234,203532.86224827575
1373,133158.73572942274
1672,121145.49758349221
1939,125888.12487316434
