id,saleprice
1249,162567.1293569868
1604,138697.79808256234
1064,443623.121327653
1923,154424.54329323486
1988,109527.96765978457
2325,176092.71846733277
114,191554.4127055895
2700,153680.31480421935
217,138857.32721499246
343,190604.89762340114
386,226548.43406942772
2005,121887.10836599876
2908,133155.0559494769
1814,226038.1816880383
2446,419917.2599682778
208,135421.94836532386
1679,109861.3397293974
822,344542.5908402872
6,192959.57015615076
1781,377183.8206148498
2397,309896.35676234594
2340,300819.25919515546
1618,166280.7418451866
2843,179143.25343108803
1061,353288.5546069875
2786,119406.89290905655
1935,140282.08915672972
1341,125011.62815430426
521,253449.53929440718
2136,139552.5999737794
996,199597.44585745738
227,150390.88389825946
135,154118.99302173412
1167,172931.96485461365
294,231600.25535633188
1776,203384.1554760958
540,179754.73987383535
1717,214732.60210817977
2303,140892.13516182793
116,183498.45478563764
127,140069.35572729717
1371,128068.6560426981
1014,149395.69554433666
1507,108304.50724719376
702,143777.0321528756
750,140573.26200791303
261,145037.35604520715
1559,76589.467958817
577,207853.31442576664
2812,197009.3812073396
2080,144519.91144521834
1368,114475.52874248878
2376,125050.01964696193
659,117482.62773286508
1235,137408.456725817
332,64761.4789584504
1917,152443.00437361503
2094,234245.90963281377
1460,249084.30895456648
1471,209752.32714372544
1509,108967.18623445573
1922,138132.09534873057
433,459134.759065145
460,317982.4465683853
1116,236904.6657179609
1137,174258.1565557361
53,163843.34749944304
2354,254194.3902733975
1475,192276.64475975782
1761,399729.51964982715
842,148941.2469051724
2739,159437.93964786927
2509,161719.67577675148
1007,197909.15831503022
2610,187055.197825269
1952,107468.0270144667
2719,156369.6118027437
2921,81008.18495713297
1966,136160.4438529162
292,117099.02160323989
1204,194081.19763628172
1829,256260.37684985658
2419,190422.25226301415
391,159412.15503479858
798,105582.31617390749
481,210137.83137140144
193,177528.05389269927
555,126784.32599866105
899,69369.54005281633
2357,198762.5623289203
328,134199.04094411805
1356,131308.39727903483
1154,97950.29524157319
1730,184347.84272079213
2249,162703.9663741507
1119,266327.3865084556
2856,135464.07025996805
1394,133275.25540148467
2587,121447.10849064069
61,311749.6382829662
2661,168480.6977872182
2711,115862.08247097877
1147,183511.033778921
757,123512.8659090357
2623,92677.57918620933
2378,135780.28985443863
1413,146158.574449429
1722,228214.7222236388
1112,229645.64372622213
1623,199691.11884516978
1201,191319.97409401622
1513,104240.40729151078
957,370284.7035793825
1171,263498.0420597578
1145,195139.15710357684
2726,224997.20913896515
703,155911.7757636836
760,99058.9649016148
1964,141494.98164059006
2512,189969.80811160762
159,139367.92238967493
1281,177968.5588357283
468,183593.4124601835
290,142449.3748665058
665,103264.65660440334
1463,236245.01370531064
1792,228839.03018558313
923,163865.22436448222
500,283538.3056637351
1408,157789.62920824674
331,63516.917290999685
170,135031.2100092667
2192,87070.89114258844
2571,203595.23262440006
2314,178387.04468221118
2647,92109.75443301389
422,438597.44599371625
2457,317951.93067919114
1838,184393.947127124
2805,226811.64131955447
1645,164364.93145595185
1711,319967.1339324411
2825,218658.09136724388
322,342161.4621552995
2103,235484.2037345977
342,119102.93207100952
600,142323.0902223284
488,180607.81161502234
1725,330837.1615055271
2246,263460.5237503576
2847,148248.59718666362
806,223242.8095702048
530,231176.28814232352
963,202972.08307986398
2678,93473.16098108304
171,90168.77404782799
2401,428018.6503545681
805,225752.04090021254
2259,249244.24374223882
1748,204087.7904399096
1361,137599.9104018539
1677,115058.46895706364
1406,160383.50051222288
2322,222945.63370019494
688,158706.78235500073
143,143024.60916174794
804,217288.05198299367
1214,160257.51336242483
2828,125518.07770924378
1999,161817.52634226612
2467,199742.16764906343
2665,169995.27257394197
1538,324538.24012752436
398,129718.32097672911
2822,136812.78957565856
2157,147392.56637378526
1856,183895.8666624769
1269,111821.45024135592
2570,115120.21565279216
2320,223867.964302289
1517,140857.81089984783
2304,115944.68416289882
1312,95639.4348927393
2012,139381.04689805862
506,267542.0731257033
2865,213086.75844511183
2367,101655.4167390546
554,91575.15172659652
238,125639.88512078428
1954,114714.72333160098
2488,153282.47328468817
2291,73920.30655358863
1969,109161.02618465935
2725,174695.48725980797
1482,154317.04248401726
2763,199123.90714918065
503,279390.1606290973
1584,246732.06882125017
1531,149951.6186863502
2210,178588.9110099611
459,349903.4265368925
556,136553.03307135744
1347,132445.78525855372
1290,75570.86258080963
1388,92591.93761827254
1571,284398.1716795196
2754,194961.65731456503
765,134269.74263538705
2494,122585.98266402594
2870,243980.86315210164
7,254040.69044861832
1114,250073.04239194418
2418,250233.30483670553
291,145291.89603979798
18,353046.6196664873
39,395854.2581919902
1001,265685.18027200404
2442,223932.2047537278
616,124320.41174328243
2680,67111.2440733657
1414,117112.29930679343
289,132594.15671004658
40,259533.69678074218
860,131419.05187312036
409,131512.56304584956
673,146610.13658419825
2427,162632.0726980522
2036,222046.39653314982
2564,140850.08255703753
642,143731.69743990904
1008,189553.2023071792
1908,148855.56250790096
2519,190086.23782910136
1369,108627.13031622623
2855,174772.91350936625
712,101543.1467276723
1943,116994.5057814112
1958,128408.67946808564
107,160060.32740843418
2295,221553.33664526197
704,98112.53107384783
676,131492.45403677842
259,180881.0642534233
93,301213.02542197355
106,246129.59200384672
2315,182072.37552279703
1050,109916.06024918027
1095,217441.6451976164
2709,151423.91427654703
758,128723.30390241466
1496,151555.67938293802
2370,120526.86679306577
2458,268232.79545835167
2733,126169.49567582666
161,253768.87679887676
726,149934.74396707633
845,203893.86517123153
947,239555.58328428573
2232,127215.26532259134
2563,159497.02132373845
2299,137012.94692983927
211,101677.9813189614
605,159057.62595917674
1478,200011.6346747413
2247,263065.89483094285
2274,225540.3405897598
2869,222156.5281309098
967,220392.97076115647
2656,121088.169288231
667,203034.47779644004
1042,113643.57953030846
2023,149069.68611128547
2447,377626.62378638674
2055,123853.85571093661
2275,254811.99233274782
2204,181869.9287262629
1563,256581.43163108226
483,235462.36917824636
796,125614.22931715199
1526,165975.91193545
2042,124613.31457110791
442,380870.99175110843
1693,328335.85015791794
1468,225073.5835662252
1430,197056.36840592237
2605,138425.40252865
1529,215991.4788208782
335,148403.37654527364
1287,128972.80162898096
31,97112.7889370425
1785,352436.3493873638
82,181610.2178323829
2620,125181.5870572686
252,188678.14480540942
721,58760.55016530934
2165,183069.53109624636
2316,191502.09631244064
775,124948.2376000723
1558,90732.13451027534
17,216444.3871376319
1022,219297.05410956405
925,138493.41735080423
438,272103.20718174597
1270,131818.08702776482
1272,118420.95102820866
215,123089.780313536
266,230448.77285689767
2402,308312.5312567486
1250,132846.18801044198
1984,123789.31399441189
1279,136455.32922592835
377,238594.39145616358
1252,140753.68555226864
2156,250820.45239550207
499,327612.2907574078
1374,126367.37828116369
2898,228984.94517098094
401,117222.34242703125
2721,174871.55806807088
2078,238168.88163431385
2589,125646.8127451131
1946,226282.6679762008
1334,117482.5223427763
2781,220999.15263571255
431,408657.0320529438
576,186501.27801512243
1474,216911.03586712285
2254,142521.906732311
2155,265913.942315546
885,110110.88188625722
643,141814.14880730133
1944,122728.46195533444
480,201004.18795018338
2845,91521.37343498012
2387,301921.4122091862
2407,216020.60451404614
2527,174731.53747538367
2514,157422.8764132493
629,165098.2224945271
80,214325.3753815943
1876,139621.6034052857
1546,122158.02875685357
2518,192296.4178973547
2347,157180.97444861324
783,240379.9693112278
1322,48447.83121674243
194,94076.73296215553
1770,303009.72560936806
2143,169206.8775670155
1229,225707.8059615219
511,267574.350018254
46,236782.70084002928
1348,164149.01553268783
2465,198611.7656007436
387,233147.1750125509
873,230284.49194413074
1918,133670.1808236182
2764,232645.6005244645
2184,124644.93356464792
934,147450.8683884343
1920,136192.03509474185
2631,153093.43211618907
1768,503001.7692584003
2040,116189.09737895452
1749,212173.37373631843
834,231782.58064517318
1457,221457.05272583943
79,127010.1250968005
2302,127167.01561073864
1817,140283.92802803032
2755,215385.69603678465
359,186227.25555769412
2059,107801.07602681099
2092,244731.77056161876
2516,221814.2922606564
150,118503.73874145062
1656,154023.01345266605
83,88452.8390467731
2411,182970.69627569514
795,75177.6424738563
2312,213869.8136186307
2917,108048.89531962707
1624,183382.2117999136
2215,265996.6499952498
1211,161596.04147948558
1485,156782.65897416466
1024,189687.8698261842
570,190343.63470466298
2874,134127.72052739008
700,133186.83174323163
2756,197872.8221102382
2022,164805.79460052302
583,221978.85475130792
2392,405653.4272597812
2424,178310.81338017705
212,93551.59899042494
736,135071.38320411116
1610,172344.70930708078
890,118527.46848974659
467,185929.4507659288
578,222568.28434295888
1747,190475.86892763787
1149,144762.16960909482
2758,232419.0575312798
857,151062.30118064728
2219,264858.5627157409
733,111951.18669004773
2909,108728.07429657661
1798,247253.12008969957
235,114804.09029503551
2366,126934.7701539021
1027,130782.55833540487
1195,151751.19592327756
1303,42880.769249220175
148,196994.7366453035
608,173748.67763651846
2515,207209.2634069733
821,274088.656364363
2500,285418.9392691812
745,100589.27108877008
741,126779.03627366934
1611,125155.53689110026
2532,117469.44196357306
1081,222334.89733022594
1692,410026.9208400637
2520,172423.3190328905
276,107356.7210495898
1992,124079.4568311048
663,55002.027368640294
418,123383.21621073075
1733,204738.43626355863
2359,160488.92327478525
253,186655.15053918553
1518,216144.9280977181
2035,145341.82620000292
2919,68356.77274043689
1540,255802.8237533714
2120,145543.52506945987
1674,160460.45040700305
256,157925.51995185018
2361,95959.3549523441
978,62487.18335958758
2280,138977.50915433714
2095,217631.5846902329
1709,318794.40667981235
2801,237333.95558719983
1246,116122.05743405156
2373,101133.85281175809
1055,285052.39171324985
2017,126858.644125494
1099,286100.96130128996
1344,99592.13673604082
835,212456.14747162483
1117,236013.02445517853
2043,90271.18513234981
2085,113495.96183463806
410,145665.7334282721
2650,121136.0127250736
2867,177644.8411929111
1668,116134.00761607014
1161,167007.46191068625
2122,184213.50003593162
2539,137242.26827433714
1047,144787.69092517998
1445,134201.09813040934
541,129603.74045325562
569,195448.363289196
1276,115673.6678915208
918,170348.18305719888
326,171034.303670453
1936,138834.99275628902
895,84552.55582019099
257,138800.7891807304
1241,186910.07936417073
1545,129904.18962429621
1189,181631.65797197373
270,148291.98390435168
2066,188703.24873381582
693,110857.29141446599
1259,140242.9998746508
2916,159110.28641498886
2321,260903.7054878159
1977,112224.56320265055
1895,151941.2360631688
1240,172673.59092761285
85,146916.41316498752
1823,128737.52950135723
825,265584.71419977886
110,232972.03767424606
697,129471.73779744057
2297,105396.45144057783
1231,142751.42707737078
1355,135696.03083685812
968,363634.3654289751
584,210789.4653646066
1315,129848.23655430082
1606,147547.09131978868
206,115559.91974027042
1685,380822.75287880166
2016,127724.37883103709
869,202382.33862403256
2135,126170.82628434108
2346,187197.63103057348
2430,212082.62952258054
2198,104885.06381850108
2652,103001.81966149143
27,124325.01341901455
241,162652.7274760423
906,124736.7178140518
1506,128583.85433684921
2098,301372.05233221594
1435,213898.4335346773
2213,174862.96354898333
1274,140324.14783918043
743,50558.85594553646
1737,187836.0800808703
2797,264194.01379374
2185,67125.24607713152
58,181573.9003916271
830,205312.95225847352
808,128300.50528882303
680,146377.676666699
1153,93792.14109803838
1291,134595.38946865776
1818,165089.6152378901
2161,188344.56677579583
1883,124107.47233183208
350,323535.89372869954
2473,141541.40729976207
295,195993.83974297813
293,200806.00219088278
859,136765.6262957509
288,58504.01121767014
1578,167787.8516093747
102,191167.98049890067
2831,152808.32795635774
1030,158551.6157624477
2551,143444.13727492437
1286,148116.99731783953
958,297419.15725714964
776,125249.77250181107
72,242352.12487800405
2263,236552.07522398097
1866,146380.55319994607
2876,75451.13178317939
2146,232505.07265079994
103,186881.0255066412
1500,127347.27508494284
492,183954.20512705768
167,134671.38688542595
2597,113013.8719130583
2685,99031.49807726138
1035,175269.23315530803
1220,68960.32641540171
2602,152628.23494003137
2159,211666.0665275176
695,160101.9318351489
1109,282715.4237206694
640,175513.82908427247
1652,149578.17306645238
2090,151190.29023134094
1188,187056.90068084438
2345,233874.50929587972
1059,369971.3716391792
2751,211045.7338616078
128,207265.80192285046
1523,198080.53972424768
2925,184480.99856021703
2145,266179.7261245832
1121,216370.6572418135
566,246815.64056048365
565,273564.7343885342
1331,131112.92965052187
2928,105646.83521663191
156,149557.8418141134
797,146271.31118021853
327,86003.97905763247
2859,160819.3633634201
1453,119118.81592924602
1762,327155.3267323
1868,219885.19584131415
1760,183039.01763031379
1113,240939.16795909603
1812,187960.46270249266
117,155805.84794696557
1142,210641.7155838016
2342,440958.43224636884
927,155501.64425973364
2478,174318.62481988652
655,71078.18334759057
2064,134718.26034988576
369,293276.1974624486
2239,109787.04719473515
2732,202450.98470510784
1653,170018.8660705845
959,203287.362332585
2395,337882.28563427506
1412,97190.29663798034
271,241729.84979590384
1484,154736.5398752999
1497,151398.32810174013
552,170907.12449215245
2,126136.30265034552
1855,274958.9822545905
4,263992.8342971932
2292,159623.29703287646
134,135197.51465136005
646,112784.78480015915
42,315432.6970348799
532,228684.3077636111
713,67137.93088706298
2561,136464.33506259878
2360,139184.88101051733
1333,124337.39227475347
1407,243050.6662624391
2892,280264.4875134188
574,219919.89000875838
1227,187983.84834256378
2591,217533.14101419883
1476,222016.6131545208
1125,250799.8872847168
1446,145443.5121502336
408,115766.45675882942
1101,308301.1867696445
2251,192760.12099123638
373,185523.04973393056
2554,117817.5731149597
2382,264460.91832811077
1985,79581.57330658895
519,234524.0548815809
1093,196247.82502655333
864,238152.3817539927
2889,141241.6226752649
2308,177437.85217957833
986,163279.34780361532
1302,139684.97367990945
585,162568.6641269154
2708,149506.54801515967
147,127097.77651332167
1441,224776.86063551664
383,197561.40843955247
285,142124.7412222927
181,107368.21626982665
358,226235.86330950842
780,169042.7990962497
258,194344.57196688282
1865,214849.06984225212
692,124700.62372617213
2902,288443.5394455517
508,240986.35065377597
2638,140303.41541050165
36,142394.2254275747
611,163473.99568045817
2281,133173.85274945656
1678,138815.33710948878
1696,422424.37376868766
1557,82338.94161276837
2180,158285.42917627914
1726,224112.3314179905
951,146750.296770874
267,222294.6047095277
2706,135914.16500135692
2221,256630.3144539913
1357,149993.43422007206
2901,285581.992050389
347,180133.4668624311
2164,199318.82367767417
1586,287770.87739490776
360,162578.28935477894
1769,270689.7271108178
2617,183219.2999314055
1879,141659.4314552535
991,209062.88427924094
1535,133215.5615132146
1191,134422.20046606008
1579,209749.651457561
1882,-4536.257217157516
1510,122557.28054709
2196,164853.37955384722
1845,174872.26541632312
2336,383030.07235016394
942,88899.95297235805
861,120292.72244263184
2555,117908.243800583
1392,156697.53919123445
2099,235073.08095101634
1543,123671.30368452062
948,255317.6094912445
1239,192448.21783141734
22,183559.3982785483
2796,228774.5125279329
2747,193753.8847055426
92,307373.4466906263
210,174346.71222246205
1858,192867.73888385989
2228,157058.38258552327
447,237802.0379232555
827,239782.63369754888
1649,221218.21915951144
682,127176.11573711557
2698,113274.63119085153
494,178750.68593738208
214,84166.31717114683
2441,238224.92262113313
2679,110098.80967215911
1336,116740.05920447079
465,195981.457345318
1524,172156.72244562313
2543,124849.08247524023
631,151082.9805397354
2452,312523.02664797945
228,168675.99271530463
126,175796.3055299677
1092,242096.68434955602
1122,201675.72254560643
932,220763.4929823492
1980,82255.53305377056
2171,110102.72204978972
551,162261.98155810297
2768,184501.87694356544
2056,105049.3212305724
1159,332659.8793754484
2645,109082.71393679132
1174,189991.51766646994
2266,222674.93558439956
2462,350777.3353106823
1219,151668.42798175223
2922,167986.17463420017
118,150313.75497458363
474,166531.06612115106
2576,147190.891863002
872,255425.7767406436
1077,225173.77618763683
1536,170764.45421745733
1150,123740.67524082477
2341,333632.06572902546
1931,171559.181476783
2785,128058.0619686544
2538,136171.62188570242
597,216138.78670062663
464,208307.57141187522
233,226194.32126580717
2169,117198.3943779584
2123,183060.61337746453
1867,180761.9057476904
137,236139.49805381766
515,235449.08898537303
933,121148.6149000358
2784,175627.70505688872
972,160950.0367303032
599,174933.2929183374
2614,135741.56125146005
2582,138371.96391397997
1409,166638.5209441987
175,96747.95552784964
352,245369.9647046234
976,85120.39095876539
2134,201515.35784346244
984,121623.288860233
2396,352929.1543446632
1673,137101.39804332893
404,121074.96511130783
607,179262.6093012403
814,162152.326603246
868,192877.23019150388
2271,193199.86643111423
1633,261924.47219411726
337,175411.24159343753
2765,193318.53869748165
1746,237003.92634412006
368,316230.1659816692
2806,211669.6420330483
1662,193975.92239789056
1234,212879.67087787206
1373,124211.0789481118
1672,114066.95834271597
1939,132918.27885459538
